,val_loss,loss
0,0.07259008288383484,0.0830659774743068
1,0.07241364568471909,0.08231064487414755
2,0.0720323771238327,0.08201193482063379
3,0.07150419056415558,0.08151563968817899
4,0.07083842158317566,0.08086305396382217
5,0.0700588971376419,0.07995012321859409
6,0.06911265850067139,0.07891597442186563
7,0.06811751425266266,0.07766858118165071
8,0.0671616867184639,0.07641907752888977
9,0.06627089530229568,0.0750057292497082
10,0.06551621854305267,0.07379003260640582
11,0.06482543796300888,0.07259291960934924
12,0.06423371285200119,0.07148546115702885
13,0.0636754110455513,0.07044766553837782
14,0.06323487311601639,0.06970930279819829
15,0.06279782950878143,0.06875230407544003
16,0.06230834499001503,0.06826734917748506
17,0.061871450394392014,0.06730486746806248
18,0.06155317276716232,0.06662553767110133
19,0.061233922839164734,0.06584931378531608
20,0.060914296656847,0.06527241020445611
21,0.06057751178741455,0.06460248356222346
22,0.060261234641075134,0.06369278428091366
23,0.05991901829838753,0.06314925602666892
24,0.0595126748085022,0.06241602642805713
25,0.05909792706370354,0.06161720936845062
26,0.05873599275946617,0.06111490994596937
27,0.05844131484627724,0.060985351444050005
28,0.05813492834568024,0.06028252045155331
29,0.05775262415409088,0.059575618072679845
30,0.05746525526046753,0.059104730559002824
31,0.057205066084861755,0.058543376885591795
32,0.05701353773474693,0.057873762242353646
33,0.056796472519636154,0.05728919751894702
34,0.05657252296805382,0.05695678791992224
35,0.05644862353801727,0.0564300917373721
36,0.056296903640031815,0.05652020109971617
37,0.05605318024754524,0.05580747924792539
38,0.055803973227739334,0.05509983864464578
39,0.05561620742082596,0.0553113057687404
40,0.05549004301428795,0.05484720196124095
41,0.055297985672950745,0.05438719018344666
42,0.0550961047410965,0.05376954481100581
43,0.05497629940509796,0.053699025872406686
44,0.054852645844221115,0.05328829852259083
45,0.054714180529117584,0.052941940179106535
46,0.054550811648368835,0.0529197576414248
47,0.05432399734854698,0.05236050254030592
48,0.05413495749235153,0.05230405214865496
49,0.05404577776789665,0.051989924945649066
50,0.053935155272483826,0.0516472054752195
51,0.05377351865172386,0.05138637040071427
52,0.05360475927591324,0.05101105627740265
53,0.05340981110930443,0.05099943683595414
54,0.05327705293893814,0.05046259974882861
55,0.05306865647435188,0.050266888941739016
56,0.05300888046622276,0.049759562180680075
57,0.052995383739471436,0.04990525024047323
58,0.05292060971260071,0.049263646149901065
59,0.05278266966342926,0.049430192560906624
60,0.052616000175476074,0.049102405762406674
61,0.0524895004928112,0.04900407321324014
62,0.05237428471446037,0.04879224354958838
63,0.05222948268055916,0.04821315217929281
64,0.052094683051109314,0.04860528805263483
65,0.051922962069511414,0.04810359215090988
66,0.05180357024073601,0.04816979905412455
67,0.051728688180446625,0.047590280390658955
68,0.05167335271835327,0.04749996146293962
69,0.051548395305871964,0.04711876811969812
70,0.051421165466308594,0.04710460079323714
71,0.05132729932665825,0.04706248085779749
72,0.05123968794941902,0.047007598955729965
73,0.05119108408689499,0.04698266316751006
74,0.05114337429404259,0.045926178550454465
75,0.05107080191373825,0.04624966280475543
76,0.05099815875291824,0.045930488141858655
77,0.05096639692783356,0.04669593196291073
78,0.05087916553020477,0.045343648737213416
79,0.050794441252946854,0.04540156921858241
80,0.0506596714258194,0.04507648026582542
81,0.05056922882795334,0.04504682109424263
82,0.05057751014828682,0.04520137071799321
83,0.05049043893814087,0.0445123516070615
84,0.05042380094528198,0.04467867647007013
85,0.05036883056163788,0.04466060136154199
86,0.05038557946681976,0.04439347856648409
87,0.050373006612062454,0.04408609216949742
88,0.050334151834249496,0.04395918090157448
89,0.050267305225133896,0.04379334077713596
90,0.05023323372006416,0.04379429172273654
91,0.050144270062446594,0.04362969705538385
92,0.05009285733103752,0.04364734686389091
93,0.04999881982803345,0.04328701137357457
94,0.04986925050616264,0.0433320289442114
95,0.049806371331214905,0.04301597730843884
96,0.0497446283698082,0.04319949758944997
97,0.049660783261060715,0.04294562109621467
98,0.049579113721847534,0.04262886948551342
99,0.049559853971004486,0.04290270233514962
