	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
0	6.8891573	0.2590435	8.546599	0.0	5.8029985	1.6983467	0.0	0.0	6.4552503	13.1397	0.0	0.0	0.0	1.0892425	0.0	8.215828	0.0	8.273935	3.122722	5.3992853	0.0	0.0	0.0	0.0	0.0	7.114369	0.0	0.0	0.0	8.63172	6.418372	0.55956054	7.0133505	0.0	0.0	0.0	0.0	5.5248823	1.9834203	0.0	3.6489556	3.1494088	0.0	5.7029195	0.0	7.4497256	0.0	0.0	0.0	4.5485315	0.10089314	9.591488	0.0	11.895844	2.8988223	2.500787	0.0	0.0	5.4461217	0.0	0.0	0.0	0.0	0.0	6.993565	5.303564	8.103567	4.463389	0.0	0.0	0.0	0.0	0.0	2.5740528	0.0	9.6825	0.0	0.67105705	6.6651306	0.0	0.0	6.846488	8.101826	2.731801	6.4932494	0.0	7.190989	0.0	0.0	0.0	0.0	0.0	8.984659	0.0	0.0	5.8553877	0.0	6.8813405	0.0	0.0
1	4.6820807	0.0	6.801358	0.0	4.9984636	2.6604958	0.0	0.0	3.5781832	12.729269	0.0	1.902444	0.0	0.39470512	0.0	6.2811446	0.0	6.165418	4.327924	3.1347308	0.0	0.0	0.0	0.0	0.0	7.576224	0.0	0.0	0.0	6.52053	5.7493906	0.828109	5.535242	0.0	0.0	0.0	0.7933266	5.671544	0.0	0.99233097	2.767586	4.9769816	0.0	5.8313985	0.0	6.054709	0.0	0.0	0.0	5.4719973	0.0	6.245262	0.0	9.484881	5.1669106	1.7460902	0.0	0.0	1.9795866	0.0	0.0	0.0	0.0	0.0	6.5059686	5.2845764	8.498352	1.9148959	0.0	0.0	0.0	0.0	0.0	0.0	1.2082157	8.669349	0.0	0.0	5.43355	0.0	0.0	5.6805925	9.186884	2.5531323	5.0337453	1.1955446	7.670483	0.0	0.0	0.53398186	0.0	0.0	6.772973	0.0	0.0	3.4134102	0.0	6.313518	0.0	0.0
2	3.6438084	0.006628841	7.00539	0.0	7.2211723	2.2544966	0.0	0.0	5.294331	13.720915	0.0	1.5025917	0.0	1.0440913	0.0	7.790175	0.0	7.5616984	4.619836	6.6501513	0.0	0.0	0.0	0.0	0.0	4.0947366	0.23112541	0.0	0.0	7.0254292	6.763483	2.5480418	5.5066166	0.0	0.0	0.0	1.6187985	6.135378	1.1309379	0.0	2.5415714	2.448977	0.3717533	6.98552	0.0	8.701565	0.0	0.0	0.0	6.1159477	0.0	7.5627985	0.0	10.961169	4.0955367	2.6695836	0.0	0.0	5.908915	0.0	0.0	0.0	0.0	0.0	8.835062	6.62903	11.141533	2.9308462	0.0	0.0	0.0	0.0	0.0	0.0	0.9304999	11.077741	0.0	0.0	7.644004	0.0	0.0	6.0594635	10.11429	2.0874908	5.478276	0.0	9.472479	0.0	0.0	0.0	0.0	0.0	7.443759	0.0	0.0	3.958683	0.0	8.359726	0.0	0.0
3	2.6983757	0.0	8.316525	0.0	7.416563	0.7225424	0.1536257	0.0	3.5502791	11.535025	0.0	1.9678866	0.0	1.4690397	0.0	9.401249	0.0	7.3572774	5.6415033	6.591958	0.0	0.76202416	0.0	0.0	0.0	6.815351	0.0	0.0	0.0	4.4415326	5.53631	3.2092333	4.2001495	0.0	0.0	0.0	0.9503759	5.4851284	0.6515889	0.0	5.2469244	3.7559648	0.7828361	5.276445	0.0	7.08905	0.0	0.0	0.0	5.9625177	0.20924573	7.467887	0.0	11.806525	3.212718	2.6100237	0.0	0.0	6.9525094	0.0	0.0	0.0	0.0	0.0	7.4215274	6.306203	9.351917	2.4998517	0.0	0.0	0.0	0.0	0.0	0.2122879	0.0	11.230531	0.0	0.0	7.5761414	0.0	0.0	6.1631374	9.02557	0.651494	4.0293574	0.0	8.174118	0.0	0.0	0.0	0.0	0.0	6.54926	0.0	0.0	3.789772	0.0	6.509414	0.0	0.0
4	2.4348779	0.0	6.020404	0.0	6.338084	2.808785	1.0001061	0.0	3.860736	13.03492	0.0	3.279328	0.0	1.002068	0.0	5.687488	0.0	5.885754	4.081936	6.1247263	0.0	0.0	0.0	0.0	0.0	5.992373	0.0	0.0	0.0	7.2437854	5.788207	0.91711783	4.5302057	0.0	0.0	0.0	0.34122714	7.3587694	1.3039402	0.0	3.2121527	3.9357715	0.0	4.924006	0.0	6.7276263	0.0	0.0	0.0	4.360818	0.0	6.439575	0.0	11.217305	3.652145	3.638953	0.0	0.0	2.9587488	0.0	0.0	0.0	0.0	0.0	6.7345176	6.173566	9.0007515	0.0	0.0	0.0	0.0	0.0	0.0	1.0935453	0.0	9.325871	0.0	0.0	6.61847	0.0	0.0	5.129431	7.636763	3.8951786	7.2586236	0.0	7.8959394	0.9474448	0.0	0.0	0.0	0.0	6.983019	0.0	0.0	5.506048	0.0	7.2044377	0.0	0.0
5	4.8845134	0.0	7.127943	0.0	6.34111	0.8147639	1.6176442	0.0	4.8664966	9.678831	0.0	1.1210272	0.0	0.08464064	0.0	5.8909583	0.0	7.395801	2.2434852	6.078583	0.0	0.82366025	0.0	0.0	0.0	4.5612082	0.0	0.0	0.0	7.00999	5.1113873	0.68815184	5.464347	0.0	0.0	0.38704085	0.59006596	7.4540434	0.18296361	0.0	4.1066637	2.322732	0.9783217	5.6878715	0.0	5.4173408	0.0	0.0	0.0	6.298032	0.0	5.685687	0.0	9.165235	2.3980036	2.340841	0.0	0.0	3.642445	0.0	0.0	0.59044206	0.0	0.0	5.974932	6.472966	6.425244	1.6446034	0.0	0.0	0.0	0.0	0.0	0.0	0.29073322	9.018449	0.0	0.19846481	4.8965597	0.0	0.0	5.739213	7.6210017	4.120347	5.572129	0.0	7.4772506	0.0	0.0	3.467228	0.0	0.0	7.623658	0.0	0.0	4.465076	0.0	6.359452	0.0	0.0
6	4.989113	0.0	8.23224	0.0	6.2657385	1.1794349	0.0	0.0	4.3545613	11.145365	0.0	0.0	0.0	0.3486765	0.0	8.005743	0.0	8.439314	5.444973	5.781699	0.46942335	1.3631341	0.0	0.0	0.0	6.6773877	1.2803183	0.0	0.0	9.223555	5.427576	2.9107099	3.902953	0.0	0.0	0.0	2.6267846	5.8148518	2.463469	2.165725	1.6429136	2.194735	1.8053445	5.1619296	0.0	6.4455876	0.0	0.0	0.0	6.186943	0.0	7.457636	0.0	9.825742	4.6828156	1.8462813	0.0	0.0	5.270962	0.0	0.0	0.0	0.0	0.0	6.90115	6.7662935	7.812383	1.8906864	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.072652	0.0	0.0	5.448967	0.0	0.0	6.7177916	8.160358	2.2568235	3.0436773	0.0	7.4752793	0.0	0.0	2.840113	0.0	0.0	6.7958	0.0	0.0	2.8370395	0.0	6.7727656	0.0	0.0
7	5.298874	0.0	7.072192	0.0	7.8434334	5.857153	0.0	0.0	4.6417384	14.92705	0.0	0.67981184	0.0	0.0	0.0	9.732447	0.0	9.041349	0.16391349	7.5602627	0.0	0.0	0.0	0.0	0.0	5.9400153	0.0	0.0	0.0	9.66045	6.24522	3.434142	7.5471	0.0	0.0	0.0	0.9899633	4.987585	2.8973546	0.0	2.045316	3.885538	2.079354	9.319897	0.0	9.8917465	0.0	0.0	0.0	6.9181833	0.0	6.1853466	0.0	12.457431	2.642077	4.4339724	0.0	0.0	7.969538	0.0	0.0	0.0	0.0	0.0	6.8770757	8.618457	7.0588307	0.0	0.5858999	0.0	0.0	0.0	0.0	0.0	1.3712796	11.204434	0.0	0.0	6.3010263	0.0	0.0	6.742959	7.622029	0.17457724	3.79185	0.0	9.30344	0.0	0.0	0.0	0.0	0.0	8.162983	0.0	0.0	4.0441375	0.0	8.709389	0.0	0.0
8	4.995357	0.0	9.664787	0.0	8.033633	2.146162	0.0063304603	0.0	6.756265	10.610308	0.0	0.32365403	0.0	0.7519598	0.0	9.724567	0.0	9.5406475	1.5219498	8.460316	0.0	0.4361816	0.0	0.0	0.0	3.073606	1.18978	0.0	0.0	6.471514	8.334422	2.7949471	6.4140625	0.0	0.0	0.0	2.918264	5.1419077	1.7332658	0.0	3.628414	0.50933623	4.0488777	7.0383124	0.0	6.728789	0.0	0.0	0.0	4.381834	0.8065378	6.7677603	0.0	9.831452	0.95301175	3.9856908	0.0	0.0	6.279718	0.0	0.0	0.0	0.0	0.0	7.0467	7.6524534	9.458218	3.2064686	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.822928	0.0	1.0024793	5.612236	0.0	0.0	7.3710327	6.0546813	1.6318855	2.603732	0.22425145	8.575846	0.0	0.0	0.0	0.0	0.0	4.6455336	0.0	0.0	4.3756657	0.0	8.440157	0.0	0.0
9	1.9599342	1.646542	8.536294	0.0	6.8195295	2.585423	0.51253915	0.0	5.5628705	13.377361	0.0	2.375237	0.0	1.4497683	0.0	6.054419	0.0	7.2422185	5.5283594	6.8128176	0.0	1.1413003	0.0	0.0	0.0	5.6926827	0.0	0.0	0.0	6.3238015	5.9381886	3.2762156	4.6491413	0.0	0.0	0.0	0.7453152	5.5958223	0.8768302	0.0	1.2692335	2.692068	0.52739155	5.934667	0.0	6.3604255	0.0	0.0	0.0	6.1945534	0.0	7.571203	0.0	11.249436	2.785204	4.5525064	0.0	0.0	3.5122352	0.0	0.0	0.0	0.0	0.0	8.471361	7.8869724	10.386099	1.8161851	0.0	0.0	0.0	0.0	0.0	0.13326533	1.3834767	9.90379	0.0	0.0	8.20488	0.0	0.0	5.7721367	8.450869	4.120963	6.9401345	0.0	7.032988	0.0	0.0	0.0	0.0	0.0	6.542839	0.0	0.0	5.726081	0.0	7.4802184	0.0	0.0
