	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
0	0.0	0.23930277	0.19759095	0.0	0.23235512	1.4917321	0.0	0.0	0.35868663	0.0059375763	1.2508351	2.2506058	0.0	0.0	0.58704907	0.0	2.6002529	0.0	0.37511206	0.0	0.40764928	0.46956095	0.0	2.422025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.83558434	0.0	0.0	2.090438	1.5493374	0.0	0.0	0.0	1.022018	1.7232175	1.7433283	1.342696	0.5251028	1.293302	0.0	2.566588	2.0055935	0.0985719	1.7310605	0.4153049	0.67178476	2.1634452	0.0	0.051366806	0.0	1.5634199	0.0	0.0	0.48103058	0.8766073	1.3567456	1.1448464	0.0	0.0	0.0	0.0	0.46862006	0.0	2.2104383	0.0	1.3222748	0.3029061	1.5105846	2.0936408	1.9519396	1.9719629	0.0	0.0	0.44935971	0.36437893	1.6346476	1.5947198	0.60593915	0.0	0.0	1.918512	1.258224	0.80090106	0.0	0.0	1.5351523	0.0	2.7191675	0.0	1.0290217	1.0095261	0.8578019	0.0	0.1176188
1	1.3542755	0.08937673	0.13011754	0.46655166	0.0	0.5892085	0.6825371	0.0	0.0	0.0	1.0060865	0.0	1.2420961	0.0	1.9663688	0.45926213	0.0	0.5638733	1.0929834	1.0825317	0.0	1.9634916	0.25464913	1.2653785	0.74402726	0.0	0.0	0.66447806	0.0	0.09718573	1.8447083	0.0	0.0	0.0	1.6988465	0.0	0.0	0.0	0.2565711	0.0	0.23929462	0.053097576	0.0	0.0	0.0	0.0	0.0	0.9812476	0.0	0.0	1.7949495	0.046353817	0.6376281	0.0	1.8110791	0.0	0.38334072	0.0	0.0	1.190916	0.0	0.91138345	0.30324394	1.4390514	0.0	1.204185	0.0	0.0	0.0	2.4644332	0.35363472	0.0	0.0	0.23595595	0.0	0.5062437	1.7112402	0.0	0.4440962	0.98683923	0.0	0.0	0.0	1.0782841	0.0	1.0113038	0.5209676	0.5535966	0.036990166	0.042474806	0.0	0.0	0.0	0.71282166	1.2277869	1.8931172	0.0	1.3528336	0.0	0.0
2	0.44399628	2.03793	0.0	0.29262543	0.0	0.3311959	0.0	0.0	1.3726416	0.0	0.7309059	0.0	0.6014402	0.15989873	1.3623472	0.0	0.0	0.0	0.17563224	1.2960476	0.0	0.7230811	0.40521607	2.6879709	0.27476537	0.0	0.9641007	0.2782687	0.0	0.6086072	0.0	0.0	0.0	0.0	0.45270324	0.0	0.6432585	0.0	0.14778668	0.89963526	0.0	1.1388764	0.56711704	0.0	1.4783952	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.59152615	0.26690614	1.3529499	0.0	0.5050542	0.0	0.0	0.22616744	0.8512356	0.0	0.30731988	0.0	0.0	1.0051427	0.0	0.23849511	0.0	3.0378406	0.33636618	0.672055	0.0	0.107640296	0.25490665	2.5785904	2.1900547	0.0	0.99795246	0.0	1.2204952	0.0	0.0	0.15903449	0.0	0.0	0.0	1.4926444	0.0	0.0	0.0	0.156721	0.1968522	0.7659101	0.0	1.9271955	2.0360866	0.6877236	0.4225633	0.0
3	0.0	2.6651118	1.924922	0.0	0.0	0.0	0.0	0.0	0.49504143	0.0	0.0	0.0	1.5677506	0.0	1.3183156	0.0	0.0	0.11200595	0.9640746	2.484882	0.0	0.0	0.68405217	0.0	0.24484622	0.0	2.1767316	0.0	0.41426444	0.8560058	0.0	0.0	0.0	0.0	0.0	1.986572	0.0	0.3581978	0.23613858	0.0	1.1914452	0.0	1.8024449	0.0	0.0	0.0	0.8007897	0.0	0.579821	0.0	0.0	0.0	0.62640154	0.0	0.45932984	0.0	0.0	0.9660691	0.0	1.4620093	0.0	0.0	1.1132138	0.0	0.0	0.0	0.0	0.9816567	0.0	0.8161306	2.116703	0.57653517	0.0	0.36396945	1.1529651	3.6224017	1.1942711	0.0	1.1794553	1.2286804	1.1003678	0.0	0.0	0.0	0.0	0.0	0.19427603	0.0	0.26204818	0.0	0.0	0.0	0.0	0.28626359	3.3823671	0.766655	0.0	0.0	3.5690446	0.0
4	1.277925	0.60299695	0.19366214	1.7134567	0.0	0.0	1.0921639	1.4807	0.3689633	0.69859076	0.5976176	0.3489771	1.6426935	1.4723451	0.0	0.0	0.0	2.227304	0.0	2.137908	1.1187087	0.0	0.0	1.589284	0.0	1.176789	1.6585592	0.3719356	0.0	0.23833859	0.081618786	0.0	0.5200026	0.22889185	0.81937134	0.0	0.15079778	0.52298015	3.1329856	0.0	0.0	0.0	0.9785273	0.4830638	0.0	1.1118362	0.0	0.0	0.0	0.3254619	0.8550236	0.18652439	0.29655373	0.9272555	0.0	0.6240198	1.4681104	1.0969433	0.0	0.0	0.0	0.0	0.0	1.2267234	0.0	0.0	0.0	0.0	0.46572793	0.25483322	1.7515615	0.0	0.0	0.0	0.50052786	0.0	0.7950556	0.34169483	0.6066309	1.2425456	0.6925349	0.28237522	0.0	0.8413017	2.6494758	1.6817563	0.0	0.269539	1.3477284	0.4084255	0.0041646957	0.0	0.2881086	0.0	0.0	1.1840272	0.0	0.202106	1.2326341	0.14357638
5	0.31025	0.0	0.7408819	0.3329612	1.3800364	0.75794315	0.0	0.8979809	1.1260269	0.0	0.0	1.1062512	0.635882	0.0	1.1375163	0.0	0.0	0.0	0.0	0.90500605	0.0	0.48293576	1.648041	0.8032527	0.98044217	2.0053205	0.0	0.0	0.0	0.6507784	2.7561467	0.0	0.0	0.010599613	1.6220509	0.1139462	1.5948739	0.0	0.0	0.7289597	1.0240555	0.0	0.0	0.0	0.0	0.0	0.97526443	0.0	0.36453605	0.23349851	0.8458941	0.0	0.8913513	0.5493823	0.74595344	0.6785506	0.0	0.0	1.234975	0.0	1.5653436	0.65980387	0.0	1.6322377	0.08707881	1.058264	0.0	0.53935933	1.2252419	0.0	0.0	0.0	0.0	0.0	0.16612959	0.0	0.9487561	0.0	0.5422143	0.66120356	2.4713662	0.30814347	0.58161277	1.3732514	0.0	1.9815686	0.6466663	1.186789	0.0	0.0	0.0	0.0	0.9783946	2.1323647	0.0	0.0	0.0	0.5425467	0.3356216	0.5011976
6	0.0	0.0	0.14888942	0.3811623	0.0	0.0	0.15597546	0.0	1.6357813	1.0833621	0.0	0.0	2.8646808	0.0	2.506845	0.42788553	0.0	0.0	0.0	0.12696362	0.5811024	0.0	0.0	0.0	0.0	0.23058963	0.49120665	0.24935293	0.19547796	0.9407213	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5194377	0.0	0.0	0.0	0.66965824	0.0	1.61745	1.0488307	0.0	0.08019036	1.6232799	0.0	0.0	0.0	0.37376297	0.0	0.116021395	2.3476727	0.0	0.0	0.3819927	0.0	0.0	0.2781829	0.0	0.0408082	1.5214832	2.1291273	0.0	0.85354626	1.3434259	0.0	0.0	0.0	0.26034838	0.0	0.7487662	1.4897671	0.9397197	0.0	0.0	0.48255163	1.0285869	0.0	3.2786117	0.6664443	0.0	0.18684602	1.9961461	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15958786	1.1966968	0.52621293
7	0.0	0.81822336	1.3389299	0.0	0.0	0.0	0.6652677	0.12822247	0.39081842	0.9574256	0.38353014	1.0194507	2.2611818	0.622494	2.003565	0.0	1.6965036	0.037437677	0.0	0.08068526	0.0	1.0870472	0.6161204	0.16252565	0.0	1.0487711	0.9671391	0.0	0.0	1.114343	0.0	0.0	0.0	0.06342602	0.0	0.0	0.33843184	0.0	0.02119261	0.0	1.0673814	1.6003132	0.0	0.19233912	0.316141	0.2346735	0.0	0.74751776	1.595858	1.4259653	0.0	0.0	0.22044516	0.0	0.3028971	0.8464849	0.0	0.12420976	0.0	0.0	0.0	0.0	0.0	0.0	1.2141092	0.08337569	0.0	0.08502746	0.0	0.51839113	0.0	0.0	0.5157288	0.0	1.1439993	1.0080354	0.06619954	0.0	0.0	0.35452121	1.2849969	0.055792242	0.7231226	0.0	0.0	1.2961208	2.254648	0.0	0.0	0.11923468	0.0	1.1091084	0.0	0.04946983	0.45974672	0.0	0.0	2.5157456	1.4924946	1.0628694
8	0.0	0.0	0.10556266	0.0	0.10189676	0.20947531	0.0	0.0	0.0	2.118472	0.17092752	0.8462753	1.2790917	0.05655089	1.467537	0.0	1.3337929	0.0	0.8716974	1.2024162	1.8798865	0.0	0.08979887	0.19594157	0.0	0.0	0.94323194	0.5936395	0.0	0.21452117	0.29467654	0.6363856	0.28309155	0.0	0.0	0.0	0.34643435	0.0	0.0017345548	0.0	0.6607614	0.9083011	0.5888265	0.0	0.7454468	1.13957	0.0	0.0	2.2244163	1.5285449	0.0	0.0	0.0	0.0	0.0	1.4664105	0.0	0.71617854	0.0	0.0	0.0	0.0	0.029209822	0.7817514	2.4061942	1.6136563	0.0	0.52277327	0.0	0.0	0.0	0.26588875	0.0	0.0	0.0	1.1070306	0.0	0.0	0.0	0.62680584	1.1274692	0.16093516	1.0056851	0.15414858	0.0	0.0	2.090256	0.0	0.0	0.61514145	0.0	0.2995634	0.0	1.0292637	0.0	0.0	0.0	1.2624005	0.39407778	1.8866704
9	1.8648361	0.0	0.0	0.04279077	0.0	0.0	0.0	1.6123395	0.31003433	0.9217069	1.6958468	0.0413177	0.0	0.6568527	0.9756566	1.835789	0.46310997	0.22879148	0.0	0.33259857	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.26398677	0.29752636	0.0	0.9750322	2.0731544	1.1802342	1.9297633	0.4965495	0.0	1.6387078	0.8696375	0.0	0.18107343	0.0	1.633229	1.3249016	0.041329622	0.0	0.0	0.0	0.0	0.41824532	0.0	0.0	0.23912323	0.0	0.0	2.1119947	0.0	0.0	0.0	3.052143	0.0	0.0	0.0	0.7889294	1.8205426	0.0	0.0	0.38306773	0.1014874	0.0	0.0	0.0	0.0	1.7689412	0.63581765	0.36354232	0.0	0.0	0.30240655	0.0	1.2887585	0.0	0.03870555	2.1111565	0.78896403	0.4429744	0.0	0.0	0.0	0.0	0.0	1.3189707	0.0	0.0	0.43820214	1.4820911	2.1296458	0.0	0.0	0.0	0.8262303
