,val_loss,loss
0,1253.171630859375,1197.1423409820363
1,1615.6854248046875,1158.9874096524184
2,2178.732177734375,1136.5606230717556
3,2425.5244140625,1119.7990621578922
4,2714.7958984375,1108.975791979747
5,2701.419921875,1101.1120885375199
6,2410.277587890625,1094.616293354399
7,2061.06640625,1085.2171001069864
8,2064.744384765625,1079.7480118866938
9,1811.7777099609375,1075.683767136495
10,1645.52880859375,1069.768553909982
11,1555.1668701171875,1066.670192451234
12,1544.6480712890625,1060.5175625746417
13,1428.883056640625,1056.6085726015128
14,1413.2884521484375,1051.7932914199343
15,1344.8460693359375,1050.3708367803295
16,1350.2843017578125,1046.779233896049
17,1325.8956298828125,1042.1056895650877
18,1290.314697265625,1039.0444833548966
19,1280.33837890625,1036.2736256593353
20,1248.656494140625,1034.007748743531
21,1232.82861328125,1033.773907898338
22,1195.108642578125,1030.3763427734375
23,1193.3787841796875,1029.9437473564392
24,1174.59423828125,1023.6728624477508
25,1161.818603515625,1022.7705474659136
26,1139.7760009765625,1020.5839400564789
27,1155.01953125,1018.1264765065187
28,1151.84326171875,1020.1060643287221
29,1152.9429931640625,1017.8728524955214
30,1154.40185546875,1012.8327380137838
31,1134.8887939453125,1010.0367004005773
32,1120.1641845703125,1009.2780330196308
33,1113.4813232421875,1013.3369397205912
34,1122.53076171875,1009.6195581521198
35,1123.94677734375,1004.6913945872313
36,1126.7178955078125,1008.4147871466959
37,1119.5780029296875,1004.1834467991142
38,1121.235595703125,1004.2510356538614
39,1102.337646484375,1001.0339759778066
40,1098.8902587890625,1001.2993817177547
41,1094.8138427734375,998.8072202646049
42,1093.4910888671875,999.0990503396198
43,1104.32763671875,997.3664270874801
44,1111.5943603515625,993.1970650253782
45,1122.8214111328125,995.0548025726513
46,1105.4190673828125,995.0542995185609
47,1088.6785888671875,994.5135968445213
48,1089.28076171875,994.4686018828373
49,1082.4976806640625,992.0240268585788
50,1086.4493408203125,991.4943999272243
51,1079.906494140625,989.5827372362659
52,1090.4888916015625,988.6124314229199
53,1091.85302734375,986.9341792209892
54,1098.1826171875,988.999412585216
55,1096.1749267578125,988.3832447999602
56,1088.7451171875,986.1425038720392
57,1089.8216552734375,987.0040944093352
58,1089.0946044921875,985.6526073285728
59,1094.384765625,986.0199005710092
60,1086.07763671875,988.0219213400677
61,1083.0245361328125,982.2829434340167
62,1091.57666015625,983.8573954393909
63,1102.68310546875,981.1657481588376
64,1088.5697021484375,982.9901993866939
65,1093.4786376953125,978.9024681528663
66,1092.488037109375,978.8355685677498
67,1079.492919921875,980.4674538776374
68,1075.9840087890625,978.7507829605394
69,1080.5362548828125,977.6777639206807
70,1083.0855712890625,976.5765365309016
71,1087.47412109375,975.3636039199343
72,1084.34375,974.8247474621816
73,1086.4503173828125,973.2713728011794
74,1076.8695068359375,976.8760644220242
75,1073.7547607421875,975.6276525023636
76,1079.071533203125,973.6446027816481
77,1084.096435546875,974.129792620422
78,1076.81201171875,974.7611258925906
79,1079.162841796875,975.8190062699044
80,1081.6544189453125,973.540752823945
81,1074.9326171875,975.1356547167346
82,1066.626708984375,971.0874816505773
83,1066.954833984375,971.9707163428045
84,1071.0264892578125,974.2885668323298
85,1074.04736328125,972.3981770314988
86,1070.4896240234375,969.9014705973825
87,1073.256103515625,970.0472342132763
88,1072.6068115234375,969.068865927921
89,1073.2353515625,968.0016304550657
90,1068.1446533203125,965.7873134734524
91,1071.0679931640625,968.3862176397045
92,1071.2315673828125,966.1214067009604
93,1070.496826171875,965.2642394630773
94,1070.82861328125,968.2995652119824
95,1070.4259033203125,967.4445637502488
96,1072.1707763671875,964.8703729908937
97,1072.58251953125,963.0914030621766
98,1071.7183837890625,969.003742582479
99,1069.572265625,963.8555787687849
100,1075.287109375,964.7343606159186
101,1072.16162109375,963.0117537383061
102,1062.6044921875,962.5236388771398
103,1065.84814453125,961.8816897641321
104,1071.9661865234375,962.911919660629
105,1072.65869140625,964.0520995316232
106,1070.1898193359375,964.751555035828
107,1064.15234375,966.4798467356688
108,1064.4268798828125,964.7445705924065
109,1071.3106689453125,963.9098382451732
110,1062.8785400390625,963.0654716734673
111,1063.515625,960.7787510574244
112,1060.085693359375,961.2084988150627
113,1063.1298828125,962.3301741484623
114,1068.7786865234375,961.129530208126
115,1076.4599609375,958.7793672403712
116,1069.44091796875,959.8889696643611
117,1064.70751953125,957.1619394873358
118,1065.7230224609375,955.1681662395501
119,1063.2896728515625,957.4472283041401
120,1077.1998291015625,954.8994910367735
121,1071.054931640625,957.7874417639082
122,1070.3228759765625,955.6798402822701
123,1064.6697998046875,962.4157493251145
124,1072.2625732421875,959.3340559066481
125,1077.7432861328125,961.5956401460489
126,1075.72998046875,957.4149096057673
127,1078.78466796875,961.8670405491142
128,1068.356689453125,959.848109154185
129,1069.0836181640625,960.126564754802
130,1063.727783203125,959.0203872972234
131,1062.7779541015625,954.7873904477259
132,1073.5718994140625,956.1478660243332
133,1068.6339111328125,955.9213890513038
134,1071.74853515625,955.8737831844645
135,1066.8653564453125,952.8278225455315
136,1066.89501953125,954.2710734567825
137,1079.046142578125,953.7216054345392
138,1067.30712890625,950.9649732067327
139,1062.2352294921875,953.4562622847831
140,1059.9664306640625,952.0376579138883
141,1060.1983642578125,954.7949832989152
142,1061.8516845703125,949.0129075748905
143,1065.62548828125,953.6830351033788
144,1062.3299560546875,957.1164127033987
145,1058.8271484375,952.7136941897642
146,1057.458740234375,951.9059941966063
147,1066.846923828125,953.3054587977707
148,1067.0887451171875,953.5097119762639
149,1062.61083984375,951.9117626020103
150,1066.66259765625,953.7217799873109
151,1071.22119140625,957.1996141178593
152,1068.2655029296875,952.8264296221885
153,1071.965087890625,950.0247445076135
154,1066.2628173828125,951.8618887154161
155,1067.8243408203125,950.7381187487559
156,1062.48974609375,954.3421914653413
157,1062.777099609375,953.9392820710589
158,1063.282958984375,951.0549475797422
159,1063.89892578125,951.2086278830365
160,1058.7723388671875,950.3642049412819
161,1063.2283935546875,947.9817909192128
162,1068.6529541015625,951.2477797975965
163,1063.904541015625,948.7005451955613
164,1058.6927490234375,950.3130769182922
165,1062.1346435546875,949.2142621666003
166,1059.52685546875,947.3366485401324
167,1063.4400634765625,948.3265365309016
168,1059.3699951171875,948.455547357061
169,1054.76220703125,948.77537196457
170,1064.6729736328125,948.7974993468849
171,1056.35986328125,949.0124025770053
172,1061.5028076171875,949.7888716193521
173,1061.7823486328125,949.1571729137639
174,1066.795166015625,947.6987988903264
175,1066.119140625,949.5198364257812
176,1068.197998046875,945.9666814135898
177,1063.2310791015625,949.633220308146
178,1069.6422119140625,948.7402429276971
179,1070.776123046875,946.8591024799712
180,1068.3472900390625,948.6205646490595
181,1066.3394775390625,945.6972850629478
182,1063.7130126953125,943.7730281368183
183,1066.1690673828125,943.3696778898786
184,1058.86865234375,945.5324734244377
185,1062.2412109375,944.1548901211684
186,1068.279541015625,946.4307146011644
187,1069.73095703125,945.0671829903961
188,1070.970947265625,947.3890645215466
189,1063.270263671875,944.5062446351264
190,1059.2259521484375,948.1381081745124
191,1073.9527587890625,948.9410019406847
192,1091.3099365234375,944.9811961180086
193,1085.06298828125,944.7650892901572
194,1074.4644775390625,941.6494914255325
195,1077.9000244140625,945.3644335315486
196,1071.01025390625,941.7388282338525
197,1067.179931640625,945.0498093526074
198,1060.271240234375,945.0724234611365
199,1065.8876953125,943.6021366969795
