	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.620907	0.0	0.0	0.0	0.0	0.0	3.7672532	5.037733	0.15546963	0.8254523	3.2453532	0.0	0.0	0.0	0.0	0.9931382	0.0	0.0	0.0	0.0	0.0	0.0	0.1279031	0.0	0.0	5.924245	0.0	0.0	2.9725485	0.0	0.0	4.4219527	0.0	0.0	0.0	0.0	2.5815277	1.1297095	0.0	0.0	1.0769236	0.0	7.054803	0.0	2.5060606	0.0	0.0	2.0466688	0.0	0.0	4.0549126	0.0	0.0	3.7567463	0.0	0.0	0.0755645	0.0	0.73822916	0.0	5.860656	1.8134751	4.0868454	3.8963425	0.0	5.0216966	0.0	0.0	0.8245183	2.9861245	0.1894666	0.0	0.0	3.9899683	6.4542894	4.772197	3.2052925	5.050728	4.4719925	2.479914	1.7499928	6.4278984	0.0	0.0	9.550235	1.1988647	0.0	2.1166635	0.0	8.710588	2.542448	1.0821593	0.0
1	0.0	0.0	0.0	0.0	0.6602831	2.7427173	0.0	0.9824332	0.0	0.0	0.0	0.0	0.0	4.914049	0.56676495	1.9095154	0.0	2.9669065	0.079904616	0.0	0.0	0.0	0.0	0.0	1.16583	2.23622	0.0	0.0	0.0	0.0	0.0	0.0	0.66190815	0.0	0.0077506304	0.0	0.30987823	0.0	0.75695574	0.0	0.0	2.8203008	0.39278877	0.23890162	0.0	0.37313056	0.0	2.3295496	0.0	3.7913399	0.0	1.5264692	3.0463874	0.0	0.0	0.0	0.0	2.3846915	0.0	0.98774016	1.9070292	0.0	1.36929	0.470419	0.0	0.0	0.0	2.838784	0.0	0.90738225	0.55619514	0.064754725	0.40179718	0.0	0.0	5.3245926	1.8440439	2.281589	1.5356661	0.0	0.0	2.086917	1.1396885	0.0	2.5671484	5.7782574	1.5824997	0.0	2.8916817	0.0	0.0	4.464137	4.8654833	0.95440435	0.0	0.2836088	4.6213164	1.190625	5.429202	0.0
2	0.0	0.0	0.0	0.0	0.81167334	3.4662917	0.0	0.9356587	0.0	0.0	0.0	0.0	0.0	5.257539	1.1112229	1.7896357	0.15671259	2.424096	0.0	0.0	0.0	0.0	0.0	0.0	1.2107347	1.3759272	0.0	0.0	0.0	0.0	0.0	0.0	0.6919575	0.0	0.0	0.0	0.59161294	0.0	1.4342712	0.0	0.0	1.7914797	0.0	1.1042763	0.0	0.2834939	0.0	2.5698242	0.0	4.3805203	0.0	1.7149625	2.5228543	0.0	0.0	0.0	0.0	3.6826217	0.0	0.6916851	1.9613037	0.0	0.974089	0.16515109	0.0	0.031687617	0.0	3.2714722	0.0	2.0517406	1.0267179	0.0	0.9521001	0.0	0.0	4.4993668	1.8182338	2.3581758	1.325038	0.0	0.638729	2.9764485	1.5858612	0.0	3.8667424	5.271182	1.8704169	0.0	3.3293242	0.0	0.0	6.0890675	5.5217505	0.0	0.13755113	0.07799244	5.5041986	0.57003236	5.543046	0.0
3	0.0	0.0	0.0	0.0	0.2854609	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.938135	2.5354471	0.0	0.6111262	2.121799	0.0	0.0	0.0	0.0	0.162575	1.8929427	0.0	0.35310698	0.0	0.0	0.0	0.0	0.0	0.0	3.235893	0.0	0.0	0.8058651	0.19049615	0.0	3.1155515	0.0	0.0	1.3080521	0.0	0.8955704	0.5994067	0.0	0.0	2.1270068	0.0	3.5355577	0.0	0.096811436	0.39651126	0.0	0.0	0.0	0.0	2.7195466	0.0	0.28118408	3.5431695	0.0	0.0	0.26679716	0.0	1.3150755	1.7847307	3.688944	1.2327932	2.8927255	3.5839975	0.0	0.2951634	0.0	0.0	1.2903944	1.3478886	1.0445483	0.0	0.0	3.726922	3.3016653	2.4253447	1.8034923	2.1456192	3.0655298	4.347205	0.28017867	3.9609098	0.0	0.0	7.1701403	2.062906	0.0	1.2787971	0.0	7.3218236	4.060812	3.4859397	1.4597292
4	0.0	0.0	0.0	0.0	0.29535165	1.7721157	0.0	1.6372772	0.0	0.0	0.0	0.0	0.0	3.8062818	0.85603344	1.2291857	0.14167923	2.7131886	0.16689152	0.0	0.0	0.0	0.0	0.0	0.520123	0.8965275	0.2716608	0.0	0.0	0.0	0.0	0.0	0.52511024	0.0	0.0	0.0	0.0	0.0	1.350165	0.0	0.0	2.8368201	1.0706058	0.0	0.0	0.12728631	0.0	0.4886251	0.0	3.463696	0.0	0.20412746	2.9057784	0.0	0.0	0.0	0.0	1.5592363	0.0	0.24102974	1.384794	0.16290736	0.40313202	0.12450203	0.0	0.0	0.0	2.8832672	0.0	1.2009914	3.6776679	0.0	0.25685596	0.0	0.0	5.0742855	1.4382616	2.1587384	1.1678007	0.0	0.0	1.9284881	1.0828996	0.07107234	2.174866	5.594454	1.4725559	0.0	2.5936909	0.0	0.0	5.65364	4.328106	0.44151783	0.0	0.0	6.0711265	0.0	5.553381	0.0
5	0.0	0.0	0.0	0.42549855	0.38911432	0.5028749	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.4502475	1.8941892	0.0	1.5504651	1.26798	0.0	0.0	0.0	0.0	0.0	2.1635756	1.3163785	0.8933011	0.0	0.0	0.0	0.0	0.0	0.0	1.8136868	0.0	0.0	1.2676771	1.0280628	0.050943255	2.2510638	0.0	0.0	1.1903864	0.8035238	0.83800876	0.6706115	0.0	0.0	3.0929294	0.0	1.0520678	0.0	0.0	1.4520161	0.0	0.0	0.0	0.0	4.818034	0.3713448	1.4073898	2.7035837	0.0	0.0	0.0	0.0	2.1587124	1.0181412	2.098695	0.0	3.0487862	0.123760104	0.0	0.0	0.52975714	0.0	0.5006572	1.1501774	3.4477649	0.0	0.0	1.903814	1.4316117	2.5624664	0.0	2.3882868	3.0745916	1.8370852	0.66356957	4.1385503	0.0	0.0	4.9066296	4.2310553	0.0	1.4737434	0.0	6.111976	3.2347724	4.4754057	0.74969625
6	0.0	0.0	0.0	0.0	1.0012743	1.4544241	0.0	1.1485655	0.0	0.0	0.0	0.0	0.0	5.2801466	1.1752738	0.43698758	1.1732651	1.977219	0.3135556	0.0	0.0	0.0	0.0	0.0	0.8254471	1.0447843	0.6945521	0.0	0.0	0.0	0.0	0.0	0.7958169	0.0	0.0	0.42352408	0.0	0.0	1.8219584	0.0	0.0	1.5748526	1.1199411	0.3497113	0.0	0.0	0.0	2.4769804	0.0	3.293024	0.0	0.0	2.1218588	0.0	0.0	0.0	0.0	2.7152817	0.0	0.46156073	1.5071373	0.21428514	0.23378241	0.0	0.0	0.23948133	0.0	3.5667303	0.0	2.2885118	3.5366213	0.0	0.32586247	0.0	0.0	3.767655	1.1646107	2.897233	0.68494904	0.0	0.0	1.851189	1.8847222	0.0	2.549804	5.649601	1.9078634	0.09350699	2.556099	0.0	0.0	5.7133245	5.010995	0.37452614	0.5879478	0.0	6.4185605	0.4536941	4.8088684	0.0
7	0.0	0.0	0.0	0.0	0.0	1.6644793	0.0	0.56781936	0.0	0.0	0.0	0.0	0.0	1.8328893	1.2123028	0.0	0.0	0.49733365	0.0	0.016569465	0.30197644	0.0	0.0	0.0	1.2131976	3.3785748	0.0	0.04375562	0.0	0.0	0.0	0.0	1.2872875	1.3206351	0.0	0.11064917	0.426512	0.0	1.5041717	0.0	0.0	0.20087841	0.5587786	1.2168847	0.8385327	0.0	0.0	0.0	0.0	1.7485471	0.0	0.66131574	0.8764109	0.0	0.0	0.0	0.0	6.003973	0.0	1.9864763	1.2322288	0.0	0.34497535	0.0	0.0	0.122349024	0.0	1.1761336	0.0	0.8872826	0.0	0.33007586	0.43767905	0.0	0.0	2.8167028	1.2278072	2.3345609	0.118246615	0.0	1.1869308	1.0141407	1.5039551	0.0	2.23184	2.7882805	1.5179527	0.3866614	3.0828576	0.0	0.0	4.622548	2.1121075	0.0	0.0	0.0	3.377964	0.0	4.518503	0.0
8	0.0	0.0	0.0	0.0	0.0	0.9731124	0.0	0.0	0.0	0.0	1.782149	1.1365567	0.0	2.1912105	4.022978	0.0	3.7140062	0.0	0.0	2.3131757	0.0	0.0	0.0	0.0	4.246756	2.4451978	0.0	1.6279066	0.0	0.0	0.0	0.0	1.6892989	2.0189557	0.0	3.3825781	4.049406	0.5423284	5.2019143	0.0	0.0	0.0	1.472375	4.25958	3.6715355	0.0	0.0	0.0	0.0	3.863532	0.0	0.0	0.0	0.0	2.0239458	0.0	0.0	4.769902	0.0	4.328962	5.1790533	0.0	0.0	0.0	0.0	3.8328104	2.3131597	0.4792087	0.0	5.131264	2.6394348	2.1382732	0.03274417	1.9054955	0.0	3.4708524	5.0066595	4.74741	0.0	0.0	3.551355	3.7431955	5.207938	0.0	5.2808495	2.1930723	0.0	3.7515805	6.013109	0.0	2.073542	6.6088867	5.781349	0.0	3.6968877	0.0	7.3517404	3.3490274	6.3489075	0.58581865
9	0.0	0.0	0.0	0.0	0.0	1.6202743	0.0	0.0	0.0	0.0	1.7676188	1.3279674	0.0	0.36993456	4.6420374	0.0	4.22429	0.0	0.0	2.1730258	0.0	0.0	0.0	0.0	3.615014	3.1942348	0.0	2.128814	0.0	0.0	0.0	0.0	2.5621572	1.7864131	0.0	3.7102754	3.7283854	0.77116543	5.108374	0.0	0.0	0.0	1.4877851	4.8029723	4.268868	0.0	0.0	0.0	0.0	3.2274456	0.0	0.0	0.0	0.0	2.3646493	0.0	0.0	7.5052805	0.0	4.456903	6.088694	0.0	0.0	0.0	0.0	4.286704	2.154453	0.933295	0.0	5.607829	2.735809	2.7286215	0.7881636	2.1519132	0.0	3.6798692	5.47404	5.6275096	0.0	0.0	3.400796	4.286291	5.312151	0.0	6.7912207	0.92412376	0.0	3.914769	7.093424	0.0	3.0115407	7.99522	4.5931644	0.0	4.2185826	0.0	7.9852023	2.7679198	6.7415247	1.1685302
