	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
0	7.501148	0.0	0.0	1.1281914	0.83947915	0.19740787	11.006936	4.847568	2.1157427	8.045473	0.0	3.150081	2.739197	1.1839514	0.0	5.875123	0.0	0.0	0.0	0.0	0.0	0.0	1.1749402	12.008091	0.0	7.4750385	6.206993	6.790512	0.0	0.0	0.0	8.289013	3.0939806	9.238865	3.1071506	0.0	0.0	0.0	0.0	0.0	1.0033121	0.0	7.719596	0.0	0.0	1.629478	0.9776354	0.0	0.0	0.0	7.9652643	0.0	1.1006613	0.0	0.0	11.41415	0.0	0.0	0.0	0.0	4.5370197	9.26837	0.0	0.0	2.8165088	0.0	1.6091018	0.0	7.432619	0.0	0.0	5.188616	5.907575	0.0	0.0	4.8090725	0.0	0.0	0.0	0.0	2.5549605	2.8620517	0.0	0.0	5.791109	0.012622178	0.0	5.3990893	0.0	8.677635	0.0	4.550734	0.0	0.033047654	4.68295	0.0	1.4654565	0.9844645	0.0	1.5146399
1	5.5998096	0.0	0.0	0.61068463	1.9432087	0.84898293	9.73013	5.800836	0.0	7.274033	0.0	1.9334507	4.797986	1.4240146	0.357087	6.1801243	0.0	0.0	0.0	0.0	0.0	0.0	1.4641088	13.392704	0.0	5.16772	5.036971	7.0233717	0.0	0.0	0.0	8.094851	3.2449353	7.602345	2.3593922	0.0	0.0	0.0	0.0	1.086595	0.0	0.0	7.8762646	1.0601103	0.0	0.84845	1.3674481	0.0	0.0	0.0	8.138575	0.0	0.0	0.0	0.0	12.448645	0.0	0.0	0.0	0.0	3.66154	9.901583	0.0	0.0	1.9263371	0.0	1.9727707	0.0	8.757917	0.0	0.0	4.9030886	5.770183	0.0	0.0	4.345122	0.0	0.0	0.0	0.0	2.5995944	3.5945337	0.0	0.0	5.0865097	0.0	0.0	6.309049	0.0	9.017599	0.0	4.0131083	0.0	0.85690165	6.675213	0.0	2.2580786	0.0	0.0	0.0
2	5.540328	0.0	0.0	1.015877	0.44705063	0.531832	10.165242	4.2532606	0.891381	7.8472266	0.0	2.6514394	4.1439686	1.5427382	0.6107805	6.3900137	0.0	0.0	0.0	0.0	0.0	0.0	2.9584336	13.3974495	0.0	5.7296276	5.5583706	7.1228285	0.0	0.0	0.0	7.173636	3.352946	7.8454394	3.3870964	0.0	0.0	0.0	0.0	0.7297946	0.0	0.0	7.209874	1.7379093	0.0	0.6062345	1.6885245	0.0	0.0	0.0	8.114858	0.0	0.0	0.0	0.0	12.814074	0.0	0.0	0.0	0.0	3.1489434	8.594257	0.0	0.0	3.3210554	0.0	1.6329949	0.0	9.180888	0.0	0.0	5.067134	6.354364	0.0	0.0	5.063604	0.0	0.0	0.0	0.0	3.2922227	3.6165335	0.0	0.0	5.466318	0.0	0.0	5.08927	0.0	9.274654	0.0	3.6999311	0.0	1.0152986	5.47418	0.0	1.5588765	0.10618013	0.0	0.0
3	6.2600126	0.0	0.0	1.553979	1.666292	1.4329497	10.119063	4.7178473	0.0	9.208385	0.0	2.8196838	3.8467271	0.20272487	0.7319969	7.94049	0.0	0.0	0.0	0.0	0.0	0.0	1.7991973	14.437298	0.0	5.6287594	5.530998	6.819309	0.0	0.0	0.0	6.3014703	3.5371974	5.789019	4.7604485	0.0	0.0	0.0	0.0	0.79099905	0.0	0.0	6.3055487	2.4765575	0.0	1.2561302	1.0803964	0.0	0.0	0.0	8.51851	0.0	0.0	0.39307785	0.0	13.83094	0.0	0.0	0.0	0.0	2.896762	9.915062	0.0	0.0	1.0704726	0.0	0.9649739	0.0	8.084049	0.0	0.0	4.1582274	5.2377105	0.0	0.0	5.3906875	0.0	0.0	0.0	0.0	4.2851715	5.8148727	0.0	0.0	6.1182833	0.0	0.0	5.333277	0.0	8.323984	0.0	3.669722	0.0	0.0	5.859502	0.0	2.0374198	0.0	0.0	0.0
4	5.8345165	0.0	0.0	1.568905	1.2342658	1.1705406	10.840892	5.1427274	0.0	9.134359	0.0	2.42089	4.7932873	0.67740375	1.576469	7.296879	0.0	0.0	0.0	0.0	0.0	0.0	1.5759398	14.62085	0.0	5.633951	5.031253	6.2500257	0.0	0.0	0.0	7.2904096	3.4531872	6.928159	4.480736	0.0	0.0	0.0	0.0	0.40658087	0.0	0.0	7.6472406	1.4686004	0.0	1.7507944	0.9168441	0.0	0.0	0.0	8.167054	0.0	0.0	0.0	0.0	13.012449	0.0	0.0	0.0	0.0	3.2043447	9.942787	0.0	0.0	0.8307222	0.0	0.95697856	0.0	7.878232	0.0	0.0	4.4588127	5.115044	0.0	0.0	4.373573	0.0	0.0	0.0	0.0	3.3160722	4.741534	0.0	0.0	6.4740925	0.0	0.0	5.021256	0.0	8.009756	0.0	3.9784975	0.0	0.0	5.6179733	0.0	1.483911	0.0	0.0	0.0
5	5.822961	0.0	0.0	1.4616734	1.887358	2.0611384	10.095773	4.6329036	0.17868412	9.22353	0.0	2.2347791	4.3228235	0.80479485	0.33579215	7.816901	0.0	0.0	0.0	0.0	0.0	0.0	1.553182	14.569565	0.0	5.4776773	4.706231	6.3348074	0.0	0.0	0.0	7.6877694	2.8974206	6.3509984	4.4629874	0.0	0.0	0.0	0.0	1.4825069	0.0	0.0	6.3158884	1.881557	0.0	1.5671365	1.6011405	0.0	0.0	0.0	8.067343	0.0	0.0	0.0	0.0	13.94706	0.0	0.0	0.0	0.0	3.763527	10.280968	0.0	0.0	1.5601114	0.0	1.3173225	0.0	8.035141	0.0	0.0	4.326509	4.551368	0.0	0.0	5.5255055	0.0	0.0	0.0	0.0	3.0400965	5.111706	0.0	0.0	5.8297796	0.0	0.0	5.7256417	0.0	8.149885	0.0	3.2167072	0.0	0.0	4.489856	0.0	1.7003593	0.0	0.0	0.0
6	6.213579	0.0	0.0	1.8087465	0.90517896	0.8554354	9.651687	6.194406	0.95036435	9.402119	0.0	3.7986796	5.248413	0.0	0.56205535	7.424142	0.0	0.0	0.0	0.0	0.0	0.0	1.3034872	13.471779	0.0	5.459958	6.132141	6.4019823	0.0	0.0	0.0	7.6827493	2.4963772	7.551065	4.3011417	0.0	0.0	0.0	0.0	0.88897467	0.0	0.0	7.8806496	0.8360938	0.0	1.8162599	1.0562685	0.0	0.0	0.0	7.848548	0.0	0.0	0.0	0.0	12.58358	0.0	0.0	0.0	0.0	3.240994	9.446671	0.0	0.0	0.867705	0.0	1.3581893	0.0	7.4648743	0.0	0.0	4.634298	5.4886994	0.0	0.0	4.9656262	0.0	0.0	0.0	0.0	3.034518	5.1368885	0.0	0.0	6.4067297	0.0	0.0	5.485927	0.0	8.112459	0.0	3.989202	0.0	0.0	5.625059	0.0	1.6657178	0.0	0.0	0.0
7	6.4016485	0.0	0.0	0.8569081	0.68413967	1.1676874	11.433333	5.0096917	0.91538835	9.714872	0.0	2.750798	3.5431054	0.053423166	0.22081783	7.494426	0.0	0.0	0.0	0.0	0.0	0.0	1.9085191	11.718958	0.0	7.121475	4.8434677	6.7678566	0.0	0.0	0.0	9.351042	1.255135	6.719896	2.4393287	0.0	0.0	0.0	0.0	0.0	1.2151477	0.0	6.9396343	0.0	0.0	1.3428657	1.0754282	0.0	0.0	0.0	7.1011963	0.0	0.0	0.10043448	0.0	11.338362	0.0	0.0	0.0	0.0	4.8341017	9.625479	0.0	0.0	0.16079926	0.0	1.3990259	0.0	8.426737	0.0	0.0	4.1511307	5.193253	0.0	0.0	5.599484	0.0	0.0	0.0	0.0	2.7897298	2.4621422	0.0	0.0	4.993533	0.0	0.0	3.6103272	0.0	9.544893	0.0	4.5188365	0.0	0.0	5.423216	0.0	0.69473267	0.6948184	0.0	0.90411365
8	5.3176956	0.0	0.0	1.1079524	1.1081882	0.47007564	10.594588	4.7001443	0.86368656	8.210325	0.0	3.3907063	4.0722218	1.1375506	0.75749004	6.590087	0.0	0.0	0.0	0.0	0.0	0.0	2.471273	13.347469	0.0	5.602806	4.7720757	6.4755983	0.0	0.0	0.0	7.610909	3.6114433	7.72374	3.5780416	0.0	0.0	0.0	0.0	0.88076866	0.0	0.0	6.548605	1.466201	0.0	1.732518	1.1884323	0.0	0.0	0.0	8.036118	0.0	0.0	0.0	0.0	12.983875	0.0	0.0	0.0	0.0	2.8465805	8.929535	0.0	0.0	3.1469474	0.0	1.079335	0.0	9.669186	0.0	0.0	5.2733164	6.0777297	0.0	0.0	4.876369	0.0	0.0	0.0	0.0	3.5611484	4.393712	0.0	0.0	5.7900486	0.0	0.0	5.878494	0.0	7.6905866	0.0	3.6443653	0.0	0.8130615	5.567068	0.0	1.0175825	0.0	0.0	0.0
9	5.2471237	0.0	0.0	0.74847424	1.237684	0.9827119	10.384572	6.746839	0.47756198	9.57913	0.0	3.5524886	3.7422574	1.5326064	0.047317803	5.623476	0.0	0.0	0.0	0.0	0.0	0.0	1.1709377	13.916866	0.0	5.5765667	4.878441	5.8667517	0.0	0.0	0.0	8.872528	2.1081955	7.735805	4.022509	0.0	0.0	0.0	0.0	0.9136379	0.28033888	0.0	7.7060947	0.2378749	0.0	1.9914958	1.2864449	0.0	0.0	0.0	7.4502954	0.0	0.07836047	0.0	0.0	11.736555	0.0	0.0	0.0	0.0	4.333674	10.170916	0.0	0.0	1.7646245	0.0	2.8444653	0.0	8.420282	0.0	0.0	5.298766	5.3553205	0.0	0.3875788	4.19493	0.0	0.0	0.0	0.0	2.7711937	4.459749	0.0	0.0	5.0784473	0.0	0.0	6.787084	0.0	9.08544	0.0	4.6871624	0.0	0.0	5.377331	0.0	0.67650855	0.36795396	0.0	0.0
