,val_loss,loss
0,0.07325474917888641,0.0830810786622345
1,0.07321935147047043,0.082899106488486
2,0.07315870374441147,0.08280108195201606
3,0.07307484745979309,0.08268059377267861
4,0.07295186072587967,0.08248223682307894
5,0.0727933794260025,0.08220606729103501
6,0.07255850732326508,0.08188260028696363
7,0.07225392013788223,0.08144130363206195
8,0.0718969777226448,0.08088188613675962
9,0.07147084176540375,0.08020633615695746
10,0.0709831714630127,0.07953423641289875
11,0.07046011835336685,0.07858972431747777
12,0.06988497823476791,0.07782125439803311
13,0.06929998099803925,0.07704854775576075
14,0.06872332096099854,0.07597279007647448
15,0.06818395853042603,0.07512671286892739
16,0.06767132133245468,0.07429875599540722
17,0.06719234585762024,0.07364308824584742
18,0.06671492755413055,0.07279860161861797
19,0.06629694998264313,0.07200377852104273
20,0.06594786047935486,0.07157323841646218
21,0.06563454121351242,0.07093359325911588
22,0.06529633700847626,0.07017829601362252
23,0.06499498337507248,0.06970911935731104
24,0.06471474468708038,0.0694775024227276
25,0.06440959125757217,0.06893073131514203
26,0.06414678692817688,0.06836157325346759
27,0.06391650438308716,0.06790978869624958
28,0.06371504068374634,0.06784099620428814
29,0.06351365149021149,0.06747560269513707
30,0.0633469745516777,0.06709937082164606
31,0.06320448964834213,0.06661064339101694
32,0.0631195455789566,0.06619419959510207
33,0.06296651810407639,0.06654548450450229
34,0.06275934725999832,0.06582513496659365
35,0.06250723451375961,0.06570731767803241
36,0.06230977550148964,0.0651846766282039
37,0.06213168799877167,0.06487635171906964
38,0.061970148235559464,0.06489951073364088
39,0.061853986233472824,0.06460600203959047
40,0.06172990798950195,0.06408268414959786
41,0.06160055100917816,0.0640345693678613
42,0.06145215034484863,0.06426230519060876
43,0.06132209300994873,0.06372105809533672
44,0.06122560799121857,0.06328811835806081
45,0.061139192432165146,0.06344596763989728
46,0.061018068343400955,0.06293286596703682
47,0.06090426445007324,0.06233947951892379
48,0.06075527146458626,0.062333182520737315
49,0.060586001724004745,0.062446982261671384
50,0.06045860797166824,0.06200681024106445
51,0.060352154076099396,0.0620962696944832
52,0.06020597741007805,0.06204425348977374
53,0.060095589607954025,0.06153571266372492
54,0.060007452964782715,0.061111045870811315
55,0.05994461104273796,0.06085352497590575
56,0.059792645275592804,0.06060237465960205
57,0.05966406315565109,0.06049614985752257
58,0.05957385525107384,0.06050435819063976
59,0.05951874703168869,0.060397291805144325
60,0.0594785213470459,0.05999475878894709
61,0.05941610783338547,0.06052855513752646
62,0.059285733848810196,0.05946936164122478
63,0.05912967398762703,0.05973739127159878
64,0.05899961292743683,0.05963313131100813
65,0.05889614298939705,0.05904269854354251
66,0.058857254683971405,0.05936790347858599
67,0.05880488455295563,0.059185407462583224
68,0.05868436396121979,0.058700959346476636
69,0.05853347107768059,0.058496205314139654
70,0.0583764985203743,0.05839302144043005
71,0.05824951454997063,0.058818006021961286
72,0.05814454331994057,0.05821206871491329
73,0.05803173780441284,0.058225187858578505
74,0.05794237554073334,0.05726698821612224
75,0.05783854052424431,0.057870134331618146
76,0.057734932750463486,0.05768963860668194
77,0.057641055434942245,0.05722808228081958
78,0.05757473036646843,0.057373037051623034
79,0.057568326592445374,0.05680650619754366
80,0.0575125478208065,0.05655570328235626
81,0.057414159178733826,0.056832355725917084
82,0.05723462998867035,0.05628172130246831
83,0.057075969874858856,0.05636709826482329
84,0.056977108120918274,0.05615870538315955
85,0.05691532790660858,0.056649296099592926
86,0.056882765144109726,0.05572948960741614
87,0.05687890574336052,0.055697877221046736
88,0.05683314800262451,0.05576235231510393
89,0.05673608556389809,0.05563735546674698
90,0.05658772960305214,0.05590767902173814
91,0.05646282434463501,0.05539904976156867
92,0.05635453760623932,0.055764517729069776
93,0.05630640313029289,0.05554908547241976
94,0.05628519505262375,0.054787186466774364
95,0.05625975877046585,0.055111052859930475
96,0.056228987872600555,0.05459750071167946
97,0.05611930415034294,0.05472494182503147
98,0.05601439252495766,0.055044313691034435
99,0.05595342814922333,0.05485779058876311
